Lro flight direction	North azimuth	Sub solar azimuth	Image Name
-X	89.03	181.14	M1096100989RC_pyr.tif
-X	88.98	186.71	M1098444610RC_pyr.tif
-X	86.74	187.22	M1098444610LC_pyr.tif
+X	93.06	185.05	M1116138318RC_pyr.tif
+X	90.65	185.48	M1116138318LC_pyr.tif
-X	274.07	180.36	M1123206566LC_pyr.tif
-X	270.97	180.04	M1123206566RC_pyr.tif
+X	93.52	183.16	M1144409339RC_pyr.tif
+X	91.13	183.57	M1144409339LC_pyr.tif
-X	271.35	170.68	M1149118131RC_pyr.tif
-X	274.5	170.79	M1149118131LC_pyr.tif
-X	271.45	174.89	M1151474383RC_pyr.tif
-X	88.03	198.26	M1162056259RC_pyr.tif
-X	85.81	198.93	M1162056259LC_pyr.tif
+X	268.9	166.99	M1166779568LC_pyr.tif
+X	265.89	166.91	M1166779568RC_pyr.tif
-X	274.88	175.71	M1179731565LC_pyr.tif
-X	87.75	185.59	M1192676985RC_pyr.tif
-X	85.33	186.03	M1192676985LC_pyr.tif
+X	265.48	152.86	M1195031340RC_pyr.tif
+X	268.64	152.58	M1195031340LC_pyr.tif
+X	94.18	199.39	M1207981558RC_pyr.tif
-X	272.06	172.82	M1210330448RC_pyr.tif
+X	268.13	167.38	M1227980119LC_pyr.tif
+X	92.05	183	M1233863296LC_pyr.tif
+X	94.48	184.72	M1236219287RC_pyr.tif
-X	275.42	171.9	M1240924233LC_pyr.tif
-X	84.79	180.29	M1249149307LC_pyr.tif
-X	87.13	180.79	M1251505535RC_pyr.tif
-X	86.98	212.45	M1253854560RC_pyr.tif
-X	84.8	213.32	M1253854560LC_pyr.tif
+X	267.8	174.96	M1260908778LC_pyr.tif
+X	264.83	174.85	M1260908778RC_pyr.tif
+X	92.47	187.43	M1266791780LC_pyr.tif
+X	94.78	186.95	M1266791780RC_pyr.tif
+X	94.79	218.29	M1269126644RC_pyr.tif
+X	92.62	219.24	M1269126644LC_pyr.tif
-X	86.77	181.78	M1279702323RC_pyr.tif
-X	84.55	182.16	M1279702323LC_pyr.tif
-X	86.77	181.77	M1279709352RC_pyr.tif
-X	84.56	182.15	M1279709352LC_pyr.tif
+X	267.57	170.32	M1289109220LC_pyr.tif
+X	264.65	170.25	M1289109220RC_pyr.tif
+X	95.02	252.88	M1299711829RC_pyr.tif
+X	92.8	254.66	M1299711829LC_pyr.tif
-X	275.95	175.41	M1302060032LC_pyr.tif
-X	272.91	175.15	M1302060032RC_pyr.tif
-X	86.52	183.31	M1310256464RC_pyr.tif
-X	84.35	183.73	M1310256464LC_pyr.tif
+X	267.55	175.84	M1319687056LC_pyr.tif
-X	276.28	181.56	M1332610897LC_pyr.tif
-X	273.14	181.2	M1332610897RC_pyr.tif
-X	86.42	177.82	M1338481911RC_pyr.tif
+X	267.91	177.31	M146594285RC_pyr.tif
+X	270.91	177.53	M146594285LC_pyr.tif
+X	89.76	209.75	M154833573LC_pyr.tif
+X	91.87	209.09	M154833573RC_pyr.tif
-X	272.78	174.75	M159555810LC_pyr.tif
-X	269.94	174.53	M159555810RC_pyr.tif
-X	269.96	178.8	M161924153RC_pyr.tif
-X	272.82	179.08	M161924153LC_pyr.tif
+X	92.45	183.15	M180780274RC_pyr.tif
+X	90.24	183.59	M180780274LC_pyr.tif
+X	90.22	195.73	M185497979LC_pyr.tif
-X	270.43	160.84	M187856902RC_pyr.tif
-X	273.52	178.76	M192574765LC_pyr.tif
+X	266.82	128.28	M1103152583RC_pyr.tif
+X	269.81	127.61	M1103152583LC_pyr.tif
+X	266.76	173.78	M1107882106RC_pyr.tif
+X	269.71	173.89	M1107882106LC_pyr.tif
+X	90.62	182.21	M1111429198LC_pyr.tif
-X	270.83	176.94	M1118496626RC_pyr.tif
-X	274.01	177.22	M1118496626LC_pyr.tif
-X	270.91	178.34	M1120854502RC_pyr.tif
-X	274.01	178.65	M1120854502LC_pyr.tif
+X	269.49	144.1	M1133812123LC_pyr.tif
+X	266.3	144.86	M1133812123RC_pyr.tif
+X	93.5	197.81	M1146762974RC_pyr.tif
+X	91.28	198.46	M1146762974LC_pyr.tif
+X	93.5	194.26	M1146770059RC_pyr.tif
-X	274.43	154	M1149125299LC_pyr.tif
+X	269.01	176.86	M1169139189LC_pyr.tif
+X	93.88	193.78	M1177379331RC_pyr.tif
+X	91.59	194.36	M1177379331LC_pyr.tif
-X	271.7	175.47	M1179731565RC_pyr.tif
-X	274.85	178.09	M1182090110LC_pyr.tif
+X	91.87	190.73	M1207981509LC_pyr.tif
+X	94.22	190.23	M1207981509RC_pyr.tif
+X	91.96	200.04	M1207981558LC_pyr.tif
-X	275.11	159.94	M1210337530LC_pyr.tif
-X	272.1	159.94	M1210337530RC_pyr.tif
-X	272.1	180.97	M1215042550RC_pyr.tif
-X	275.2	181.33	M1215042550LC_pyr.tif
-X	85.07	201.26	M1223274955LC_pyr.tif
-X	87.29	200.59	M1223274955RC_pyr.tif
+X	268.19	144.72	M1225631077LC_pyr.tif
+X	265.2	167.31	M1227980119RC_pyr.tif
+X	268.14	174.65	M1230336239LC_pyr.tif
+X	265.16	174.52	M1230336239RC_pyr.tif
+X	92.13	184.06	M1233870393LC_pyr.tif
+X	94.41	183.61	M1233870393RC_pyr.tif
+X	92.1	185.17	M1236219287LC_pyr.tif
-X	272.32	171.69	M1240924233RC_pyr.tif
-X	275.5	181.97	M1245629272LC_pyr.tif
-X	272.36	181.59	M1245629272RC_pyr.tif
-X	84.71	181.14	M1251505535LC_pyr.tif
+X	267.79	169.07	M1258559749LC_pyr.tif
+X	264.85	168.99	M1258559749RC_pyr.tif
+X	267.91	176.19	M1260915881LC_pyr.tif
+X	94.77	183.28	M1264442873RC_pyr.tif
+X	92.4	183.71	M1264442873LC_pyr.tif
-X	275.71	181.02	M1273850578LC_pyr.tif
-X	86.84	180.15	M1279723457RC_pyr.tif
-X	84.51	180.48	M1279723457LC_pyr.tif
+X	267.78	170.32	M1286778922LC_pyr.tif
+X	264.63	170.14	M1286778922RC_pyr.tif
+X	94.98	185.47	M1295011015RC_pyr.tif
+X	92.72	185.97	M1295011015LC_pyr.tif
-X	275.95	178.28	M1304394132LC_pyr.tif
-X	273.03	178.01	M1304394132RC_pyr.tif
-X	275.92	179.23	M1304415188LC_pyr.tif
-X	272.95	178.93	M1304415188RC_pyr.tif
-X	84.39	184	M1310284554LC_pyr.tif
-X	86.54	183.57	M1310284554RC_pyr.tif
-X	84.01	178.05	M1338481911LC_pyr.tif
+X	89.71	210.96	M154853936LC_pyr.tif
+X	91.81	210.29	M154853936RC_pyr.tif
-X	269.86	177.05	M159569343RC_pyr.tif
-X	272.81	177.32	M159569343LC_pyr.tif
+X	92.51	181.38	M180787297RC_pyr.tif
+X	90.08	181.75	M180787297LC_pyr.tif
+X	92.53	181.92	M183146180RC_pyr.tif
+X	90.09	182.3	M183146180LC_pyr.tif
+X	92.51	197.53	M185505141RC_pyr.tif
-X	270.56	178.5	M192574765RC_pyr.tif
-X	88.51	197.33	M1131459276RC_pyr.tif
+X	93.45	187.39	M1144416535RC_pyr.tif
+X	91.26	187.92	M1144416535LC_pyr.tif
+X	91.22	194.85	M1146770059LC_pyr.tif
-X	271.39	154.23	M1149125299RC_pyr.tif
-X	274.52	179.42	M1151481434LC_pyr.tif
-X	271.37	179.1	M1151481434RC_pyr.tif
-X	274.59	181.68	M1153837707LC_pyr.tif
-X	85.74	180.83	M1159721385LC_pyr.tif
-X	88.2	180.49	M1159721385RC_pyr.tif
-X	88.07	196.41	M1162077632RC_pyr.tif
+X	268.92	121.43	M1164433066LC_pyr.tif
+X	265.91	165.49	M1166786656RC_pyr.tif
+X	268.87	165.53	M1166786656LC_pyr.tif
+X	265.88	173.22	M1169139075RC_pyr.tif
+X	268.83	173.32	M1169139075LC_pyr.tif
+X	265.8	176.65	M1169139189RC_pyr.tif
-X	271.73	165.13	M1179738709RC_pyr.tif
-X	274.83	165.15	M1179738709LC_pyr.tif
-X	271.77	177.8	M1182090110RC_pyr.tif
-X	87.65	198.15	M1192683917RC_pyr.tif
+X	268.5	129.87	M1195038271LC_pyr.tif
+X	265.2	144.94	M1225631077RC_pyr.tif
+X	94.42	188.62	M1236226402RC_pyr.tif
+X	92.2	189.16	M1236226402LC_pyr.tif
-X	275.37	166.52	M1240931294LC_pyr.tif
-X	272.34	166.4	M1240931294RC_pyr.tif
-X	275.43	181.02	M1245636358LC_pyr.tif
+X	264.79	176.02	M1260915881RC_pyr.tif
+X	92.56	191.61	M1266798882LC_pyr.tif
+X	94.73	191.04	M1266798882RC_pyr.tif
-X	272.72	163.93	M1271495951RC_pyr.tif
-X	275.62	164.03	M1271495951LC_pyr.tif
-X	272.61	180.67	M1273850578RC_pyr.tif
+X	95.28	185.01	M1325570417RC_pyr.tif
+X	92.92	185.47	M1325570417LC_pyr.tif
+X	95.26	197.08	M1327921114RC_pyr.tif
+X	93.05	197.7	M1327921114LC_pyr.tif
-X	273.18	177.34	M1332617989RC_pyr.tif
-X	276.2	177.63	M1332617989LC_pyr.tif
-X	273.19	181.55	M1334968436RC_pyr.tif
-X	276.24	181.92	M1334968436LC_pyr.tif
+X	268.59	50.26	M108856073RC_pyr.tif
+X	271.68	49.84	M108856073LC_pyr.tif
+X	268.02	163.19	M141885855RC_pyr.tif
+X	271.06	163.34	M141885855LC_pyr.tif
+X	267.97	176.14	M146600995RC_pyr.tif
+X	270.81	176.31	M146600995LC_pyr.tif
+X	91.81	185.19	M152499126RC_pyr.tif
+X	89.6	185.63	M152499126LC_pyr.tif
-X	272.75	175.39	M159576167LC_pyr.tif
-X	272.85	179.71	M161930904LC_pyr.tif
-X	269.91	179.41	M161930904RC_pyr.tif
+X	90.23	198.2	M185505141LC_pyr.tif
-X	273.5	172.22	M187863994LC_pyr.tif
-X	270.37	172.03	M187863994RC_pyr.tif
-X	273.48	174.72	M190222973LC_pyr.tif
-X	270.5	174.51	M190222973RC_pyr.tif
-X	89.07	180.72	M1096115294RC_pyr.tif
-X	86.75	181.07	M1096115294LC_pyr.tif
-X	89	187	M1098473200RC_pyr.tif
-X	89.05	184.52	M1098473243RC_pyr.tif
+X	90.67	182.76	M1111436339LC_pyr.tif
+X	92.97	185.55	M1113794333RC_pyr.tif
-X	270.84	170.69	M1118503750RC_pyr.tif
-X	273.97	170.83	M1118503750LC_pyr.tif
-X	270.97	173.8	M1120861665RC_pyr.tif
-X	273.93	174.01	M1120861665LC_pyr.tif
-X	86.24	183.28	M1129105448LC_pyr.tif
-X	88.61	182.87	M1129105448RC_pyr.tif
-X	86.26	197.99	M1131459276LC_pyr.tif
+X	269.22	173.15	M1138518249LC_pyr.tif
+X	266.29	173.05	M1138518249RC_pyr.tif
-X	85.81	197.05	M1162077632LC_pyr.tif
+X	265.93	122.22	M1164433066RC_pyr.tif
+X	268.89	174.32	M1169146208LC_pyr.tif
+X	93.85	185.12	M1175034167RC_pyr.tif
+X	91.49	186.81	M1177386392LC_pyr.tif
+X	93.9	186.36	M1177386392RC_pyr.tif
+X	91.56	192.49	M1177386423LC_pyr.tif
+X	93.88	191.94	M1177386423RC_pyr.tif
-X	274.82	176.47	M1182097238LC_pyr.tif
-X	85.43	198.8	M1192683917LC_pyr.tif
+X	265.54	130.38	M1195038271RC_pyr.tif
+X	268.49	174.87	M1199749710LC_pyr.tif
+X	268.57	176.35	M1199749749LC_pyr.tif
+X	265.41	176.15	M1199749749RC_pyr.tif
-X	87.26	180.77	M1218548512RC_pyr.tif
-X	85.11	181.11	M1218548512LC_pyr.tif
-X	85.05	179.56	M1218576740LC_pyr.tif
-X	87.39	179.28	M1218576740RC_pyr.tif
+X	268.19	175.51	M1230343309LC_pyr.tif
+X	265.14	175.35	M1230343309RC_pyr.tif
+X	94.41	183.34	M1233877412RC_pyr.tif
-X	275.36	176.13	M1243287362LC_pyr.tif
-X	272.4	175.89	M1243287362RC_pyr.tif
-X	272.41	180.68	M1245636358RC_pyr.tif
-X	84.83	188.93	M1251491342LC_pyr.tif
-X	86.97	188.41	M1251491342RC_pyr.tif
-X	84.79	185.12	M1251512507LC_pyr.tif
-X	87.06	184.69	M1251512507RC_pyr.tif
+X	267.77	168.35	M1258566769LC_pyr.tif
+X	264.86	168.29	M1258566769RC_pyr.tif
+X	267.88	175.86	M1260922896LC_pyr.tif
-X	272.75	162.96	M1271488929RC_pyr.tif
-X	275.63	163.05	M1271488929LC_pyr.tif
-X	275.71	181.37	M1273857595LC_pyr.tif
-X	84.53	235.24	M1284433191LC_pyr.tif
-X	86.79	233.78	M1284433191RC_pyr.tif
+X	264.65	167.12	M1286785927RC_pyr.tif
+X	267.74	167.25	M1286785927LC_pyr.tif
+X	92.71	186.09	M1295018032LC_pyr.tif
+X	94.96	185.59	M1295018032RC_pyr.tif
-X	275.88	171.46	M1302074130LC_pyr.tif
-X	84.37	194.75	M1312643801LC_pyr.tif
-X	86.55	194.18	M1312643801RC_pyr.tif
-X	272.27	177.34	M126554728LC_pyr.tif
-X	269.23	177.03	M126554728RC_pyr.tif
-X	90.21	188.89	M137170097RC_pyr.tif
-X	88.03	189.4	M137170097LC_pyr.tif
-X	269.88	175.15	M159576167RC_pyr.tif
+X	90.27	183.83	M180773138LC_pyr.tif
+X	92.45	183.38	M180773138RC_pyr.tif
+X	90.06	181.62	M180794438LC_pyr.tif
+X	92.51	181.25	M180794438RC_pyr.tif
+X	92.47	188.51	M183132007RC_pyr.tif
+X	90.29	189.05	M183132007LC_pyr.tif
+X	92.52	181.78	M183153326RC_pyr.tif
+X	90.08	182.15	M183153326LC_pyr.tif
+X	92.55	187.96	M185512228RC_pyr.tif
-X	86.76	187.74	M1098451756LC_pyr.tif
-X	86.77	187.52	M1098473200LC_pyr.tif
-X	86.71	184.96	M1098473243LC_pyr.tif
-X	88.99	199.05	M1100831129RC_pyr.tif
-X	86.72	199.74	M1100831129LC_pyr.tif
+X	266.79	168.52	M1105545606RC_pyr.tif
+X	269.83	168.61	M1105545606LC_pyr.tif
+X	266.73	175.88	M1107903643RC_pyr.tif
+X	269.84	176.06	M1107903643LC_pyr.tif
+X	90.7	186.03	M1113794333LC_pyr.tif
+X	90.81	201.51	M1116138423LC_pyr.tif
+X	92.99	200.81	M1116138423RC_pyr.tif
-X	273.91	155.74	M1118510908LC_pyr.tif
-X	86.25	196.58	M1131466401LC_pyr.tif
-X	88.53	195.95	M1131466401RC_pyr.tif
+X	91.12	183.91	M1144423558LC_pyr.tif
+X	93.49	183.49	M1144423558RC_pyr.tif
+X	93.47	199.62	M1146777208RC_pyr.tif
+X	91.28	200.31	M1146777208LC_pyr.tif
-X	271.36	179.06	M1151488565RC_pyr.tif
-X	274.51	179.38	M1151488565LC_pyr.tif
-X	274.46	176.3	M1151488594LC_pyr.tif
-X	271.41	176.05	M1151488594RC_pyr.tif
-X	274.5	179.87	M1153844901LC_pyr.tif
-X	271.44	179.57	M1153844901RC_pyr.tif
-X	85.87	186.03	M1159728387LC_pyr.tif
-X	88.09	185.55	M1159728387RC_pyr.tif
-X	88.08	195.45	M1162084764RC_pyr.tif
-X	85.81	196.07	M1162084764LC_pyr.tif
+X	268.99	171.31	M1166793840LC_pyr.tif
+X	265.87	171.15	M1166793840RC_pyr.tif
+X	265.87	174.19	M1169146208RC_pyr.tif
+X	91.53	185.59	M1175034167LC_pyr.tif
-X	274.84	172.08	M1179745790LC_pyr.tif
-X	271.78	176.21	M1182097238RC_pyr.tif
-X	274.89	181.29	M1184454899LC_pyr.tif
-X	87.67	196.71	M1192690956RC_pyr.tif
-X	85.43	197.33	M1192690956LC_pyr.tif
+X	265.45	174.73	M1199749710RC_pyr.tif
+X	94.15	185.92	M1205639652RC_pyr.tif
+X	91.87	186.4	M1205639652LC_pyr.tif
-X	87.3	200.78	M1223289026RC_pyr.tif
+X	268.2	169.93	M1227994228LC_pyr.tif
+X	265.19	169.8	M1227994228RC_pyr.tif
+X	92.1	183.79	M1233877412LC_pyr.tif
-X	275.41	174.85	M1240938284LC_pyr.tif
-X	272.47	174.01	M1243273331RC_pyr.tif
-X	275.36	174.2	M1243273331LC_pyr.tif
-X	275.45	181.7	M1245643352LC_pyr.tif
+X	267.91	172.59	M1258573882LC_pyr.tif
+X	264.83	172.44	M1258573882RC_pyr.tif
+X	264.81	175.71	M1260922896RC_pyr.tif
+X	94.71	184.62	M1264456999RC_pyr.tif
+X	94.75	186.57	M1266805839RC_pyr.tif
+X	92.43	187.04	M1266805839LC_pyr.tif
-X	272.63	171.27	M1271509954RC_pyr.tif
-X	275.64	171.48	M1271509954LC_pyr.tif
-X	272.59	181.01	M1273857595RC_pyr.tif
-X	272.93	171.27	M1302074130RC_pyr.tif
-X	86.57	182.89	M1310298620RC_pyr.tif
+X	264.47	164.76	M1317346287RC_pyr.tif
+X	267.4	164.81	M1317346287LC_pyr.tif
+X	95.22	187.57	M1325577516RC_pyr.tif
+X	93.01	188.11	M1325577516LC_pyr.tif
-X	276.13	173.07	M1332625092LC_pyr.tif
-X	273.26	172.87	M1332625092RC_pyr.tif
-X	86.4	178.19	M1338495961RC_pyr.tif
-X	86.25	207.24	M1343192968RC_pyr.tif
-X	95.48	182.78	M104147428LC_pyr.tif
-X	97.85	182.39	M104147428RC_pyr.tif
-X	90.82	188.5	M106504563RC_pyr.tif
+X	268.62	58.27	M108862844RC_pyr.tif
+X	271.66	57.87	M108862844LC_pyr.tif
-X	88.42	189.01	M106504563LC_pyr.tif
+X	93.87	181.82	M119482862RC_pyr.tif
+X	91.6	182.2	M119482862LC_pyr.tif
-X	90.31	181.69	M134815659RC_pyr.tif
-X	88.02	182.07	M134815659LC_pyr.tif
+X	266.1	162.67	M141892635RC_pyr.tif
+X	269.12	162.85	M141892635LC_pyr.tif
+X	270.81	176.17	M146607766LC_pyr.tif
+X	267.99	176	M146607766RC_pyr.tif
-X	269.78	173.84	M157221799RC_pyr.tif
-X	272.79	174.13	M157221799LC_pyr.tif
-X	269.9	179.54	M161937679RC_pyr.tif
-X	272.85	179.84	M161937679LC_pyr.tif
-X	89.56	188.23	M167831178RC_pyr.tif
-X	87.46	188.74	M167831178LC_pyr.tif
+X	270.39	147.36	M172547912LC_pyr.tif
+X	270.44	154.94	M172547940LC_pyr.tif
+X	92.41	183.44	M180801732RC_pyr.tif
+X	90.15	188.45	M185512228LC_pyr.tif
-X	270.37	169.74	M187871152RC_pyr.tif
-X	273.48	169.89	M187871152LC_pyr.tif
-X	88.83	180.47	M1096122479LC_pyr.tif
-X	91.24	180.15	M1096122479RC_pyr.tif
-X	88.97	187.22	M1098451756RC_pyr.tif
-X	89.1	183.22	M1098480418RC_pyr.tif
-X	89.06	191.21	M1100838338RC_pyr.tif
+X	269.94	143.57	M1103195501LC_pyr.tif
-X	270.9	155.87	M1118510908RC_pyr.tif
-X	273.98	178.05	M1120868711LC_pyr.tif
-X	270.89	177.76	M1120868711RC_pyr.tif
+X	269.46	134.32	M1133826309LC_pyr.tif
+X	266.34	135.14	M1133826309RC_pyr.tif
+X	268.97	175.77	M1169153376LC_pyr.tif
+X	91.5	189.06	M1177393499LC_pyr.tif
+X	93.88	188.57	M1177393499RC_pyr.tif
-X	271.69	171.91	M1179745790RC_pyr.tif
-X	271.75	180.94	M1184454899RC_pyr.tif
+X	92.01	205.24	M1207988627LC_pyr.tif
+X	94.15	204.51	M1207988627RC_pyr.tif
+X	94.16	198.57	M1207995630RC_pyr.tif
+X	91.93	199.2	M1207995630LC_pyr.tif
-X	272.09	180.72	M1215056625RC_pyr.tif
-X	275.16	181.07	M1215056625LC_pyr.tif
-X	87.38	179.52	M1218583761RC_pyr.tif
-X	85.07	179.81	M1218583761LC_pyr.tif
-X	85.09	201.45	M1223289026LC_pyr.tif
+X	265.18	155.72	M1225645195RC_pyr.tif
+X	268.27	155.65	M1225645195LC_pyr.tif
+X	268.24	176.08	M1230350380LC_pyr.tif
+X	265.13	175.9	M1230350380RC_pyr.tif
+X	94.41	182.97	M1233884403RC_pyr.tif
-X	272.28	174.59	M1240938284RC_pyr.tif
-X	275.41	179.61	M1243294333LC_pyr.tif
-X	272.35	181.33	M1245643352RC_pyr.tif
-X	84.86	181.94	M1249163305LC_pyr.tif
-X	86.99	181.56	M1249163305RC_pyr.tif
+X	264.91	147.33	M1256203636RC_pyr.tif
+X	267.91	157.25	M1256224802LC_pyr.tif
+X	264.89	157.27	M1256224802RC_pyr.tif
+X	267.9	176.01	M1260929939LC_pyr.tif
+X	92.47	185.1	M1264456999LC_pyr.tif
+X	94.72	216.29	M1269161789RC_pyr.tif
+X	92.51	217.22	M1269161789LC_pyr.tif
-X	275.67	180.4	M1273864646LC_pyr.tif
-X	86.85	180.02	M1279737529RC_pyr.tif
-X	84.51	180.35	M1279737529LC_pyr.tif
-X	84.49	224.19	M1284440274LC_pyr.tif
-X	86.84	222.74	M1284440274RC_pyr.tif
+X	267.75	167.24	M1286792937LC_pyr.tif
+X	264.66	167.11	M1286792937RC_pyr.tif
+X	94.98	189.94	M1297378371RC_pyr.tif
-X	272.85	180.85	M1304429188RC_pyr.tif
-X	275.95	181.2	M1304429188LC_pyr.tif
-X	84.38	183.3	M1310298620LC_pyr.tif
+X	267.53	129.77	M1315001345LC_pyr.tif
+X	264.46	130.48	M1315001345RC_pyr.tif
+X	95.28	188.76	M1327928090RC_pyr.tif
+X	92.92	189.24	M1327928090LC_pyr.tif
-X	84.04	178.44	M1338495961LC_pyr.tif
-X	84.04	208.04	M1343192968LC_pyr.tif
-X	274.2	179.17	M128922952LC_pyr.tif
-X	271.19	178.87	M128922952RC_pyr.tif
+X	270.92	177.35	M146614616LC_pyr.tif
+X	89.54	182.38	M150151545LC_pyr.tif
+X	91.77	181.99	M150151545RC_pyr.tif
-X	272.81	179.46	M161944485LC_pyr.tif
-X	89.67	181.16	M165476342RC_pyr.tif
-X	87.42	181.53	M165476342LC_pyr.tif
+X	267.45	147.35	M172547912RC_pyr.tif
+X	267.42	154.86	M172547940RC_pyr.tif
+X	90.23	183.89	M180801732LC_pyr.tif
-X	273.58	180.43	M192588983LC_pyr.tif
-X	270.47	180.11	M192588983RC_pyr.tif
-X	86.7	183.63	M1098480418LC_pyr.tif
-X	86.65	191.75	M1100838338LC_pyr.tif
+X	266.81	144.09	M1103195501RC_pyr.tif
+X	266.81	166.42	M1105552714RC_pyr.tif
+X	269.79	166.47	M1105552714LC_pyr.tif
+X	269.87	176.56	M1107910812LC_pyr.tif
+X	266.72	176.37	M1107910812RC_pyr.tif
+X	92.97	184.84	M1113801422RC_pyr.tif
+X	90.67	185.29	M1113801422LC_pyr.tif
-X	86.34	187.61	M1129112454LC_pyr.tif
-X	88.51	187.09	M1129112454RC_pyr.tif
-X	88.5	199.57	M1131473481RC_pyr.tif
-X	86.29	200.27	M1131473481LC_pyr.tif
+X	266.29	172.06	M1136186135RC_pyr.tif
+X	269.44	172.24	M1136186135LC_pyr.tif
+X	93.52	186.76	M1146784221RC_pyr.tif
+X	91.12	187.22	M1146784221LC_pyr.tif
+X	91.28	201.51	M1146784328LC_pyr.tif
+X	93.45	200.81	M1146784328RC_pyr.tif
-X	274.44	163.77	M1149139505LC_pyr.tif
-X	271.34	163.8	M1149139505RC_pyr.tif
-X	271.42	174.78	M1151495743RC_pyr.tif
-X	274.43	175.01	M1151495743LC_pyr.tif
-X	274.49	180.04	M1153852007LC_pyr.tif
-X	271.42	179.73	M1153852007RC_pyr.tif
-X	88.05	199.11	M1162091853RC_pyr.tif
+X	265.93	163.46	M1166800846RC_pyr.tif
+X	268.84	163.46	M1166800846LC_pyr.tif
+X	265.84	175.59	M1169153376RC_pyr.tif
+X	91.65	188.5	M1175027141LC_pyr.tif
+X	93.83	187.96	M1175027141RC_pyr.tif
+X	93.82	199.84	M1177400696RC_pyr.tif
-X	274.8	165.13	M1179752930LC_pyr.tif
-X	271.76	151.53	M1179752968RC_pyr.tif
-X	274.75	151.32	M1179752968LC_pyr.tif
-X	274.85	180.65	M1184462027LC_pyr.tif
-X	85.44	184.14	M1190343596LC_pyr.tif
-X	87.72	183.72	M1190343596RC_pyr.tif
-X	87.74	189.29	M1192698043RC_pyr.tif
-X	85.37	189.79	M1192698043LC_pyr.tif
+X	91.85	183.4	M1203290750LC_pyr.tif
+X	92.01	206.11	M1207995666LC_pyr.tif
+X	94.14	205.36	M1207995666RC_pyr.tif
+X	94.15	200.64	M1208002676RC_pyr.tif
-X	272.08	177.52	M1212707613RC_pyr.tif
-X	275.12	177.8	M1212707613LC_pyr.tif
-X	275.08	178.94	M1215049688LC_pyr.tif
-X	272.21	178.67	M1215049688RC_pyr.tif
-X	87.32	199.33	M1223296063RC_pyr.tif
+X	268.06	173.6	M1230336209LC_pyr.tif
+X	265.17	173.5	M1230336209RC_pyr.tif
+X	92.05	183.4	M1233884403LC_pyr.tif
+X	94.41	188.29	M1236240448RC_pyr.tif
+X	92.17	188.82	M1236240448LC_pyr.tif
-X	272.32	179.29	M1243294333RC_pyr.tif
-X	84.86	182.03	M1249156266LC_pyr.tif
-X	86.97	181.65	M1249156266RC_pyr.tif
-X	84.87	182.1	M1249170333LC_pyr.tif
-X	86.98	181.72	M1249170333RC_pyr.tif
-X	84.8	209.85	M1253875685LC_pyr.tif
-X	87.02	209.04	M1253875685RC_pyr.tif
+X	267.78	147.17	M1256203636LC_pyr.tif
+X	267.89	171.98	M1258580905LC_pyr.tif
+X	264.84	171.84	M1258580905RC_pyr.tif
+X	264.81	175.86	M1260929939RC_pyr.tif
+X	94.67	185.87	M1264464088RC_pyr.tif
+X	92.55	186.39	M1264464088LC_pyr.tif
+X	94.74	186.23	M1266812867RC_pyr.tif
+X	92.41	186.7	M1266812867LC_pyr.tif
-X	272.68	164.36	M1271517036RC_pyr.tif
-X	275.58	164.46	M1271517036LC_pyr.tif
-X	272.6	180.06	M1273864646RC_pyr.tif
-X	84.52	184.3	M1282092427LC_pyr.tif
-X	86.88	183.89	M1282092427RC_pyr.tif
-X	84.57	245.21	M1284426097LC_pyr.tif
-X	86.7	243.83	M1284426097RC_pyr.tif
+X	92.69	190.46	M1297378371LC_pyr.tif
+X	92.88	257.56	M1299704838LC_pyr.tif
+X	95	244.97	M1299732867RC_pyr.tif
-X	275.93	177.38	M1302081102LC_pyr.tif
-X	272.84	177.09	M1302081102RC_pyr.tif
+X	95.23	186.51	M1325584540RC_pyr.tif
+X	92.96	187.02	M1325584540LC_pyr.tif
+X	93.05	189.42	M1325584585LC_pyr.tif
+X	95.2	188.86	M1325584585RC_pyr.tif
+X	93.1	201.74	M1327928194LC_pyr.tif
+X	95.24	201.06	M1327928194RC_pyr.tif
+X	95.23	199.35	M1327935217RC_pyr.tif
+X	93.06	200.01	M1327935217LC_pyr.tif
-X	276.16	176.32	M1332632084LC_pyr.tif
-X	273.19	176.06	M1332632084RC_pyr.tif
-X	276.24	182.38	M1334982498LC_pyr.tif
-X	273.26	179.94	M1334982579RC_pyr.tif
-X	276.15	180.26	M1334982579LC_pyr.tif
+X	264.19	144.41	M1345546250RC_pyr.tif
-X	90.2	190.93	M137183638RC_pyr.tif
+X	267.94	177.14	M146614616RC_pyr.tif
-X	269.87	158.2	M157228677RC_pyr.tif
-X	272.66	158.31	M157228677LC_pyr.tif
-X	269.91	179.17	M161944485RC_pyr.tif
+X	270.45	155.11	M172554728LC_pyr.tif
+X	267.43	155.03	M172554728RC_pyr.tif
+X	92.4	183.32	M180808873RC_pyr.tif
+X	92.46	206.37	M185519489RC_pyr.tif
+X	90.28	207.19	M185519489LC_pyr.tif
-X	273.48	176.06	M190237248LC_pyr.tif
-X	270.46	175.82	M190237248RC_pyr.tif
-X	89.09	183.43	M1098487560RC_pyr.tif
-X	86.7	183.85	M1098487560LC_pyr.tif
-X	89.03	195.64	M1100845451RC_pyr.tif
